District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name,Village Code,Village Name,Water Body Name,SS/LS/Resarvior,Ownership,Lease/Auction,TWSA,EWSA,Cluster Name
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Chennai Cheruvu,SS,GP,Auction,1.2,0.3,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Peda Rallagunta Cheruvu,SS,GP,Auction,0.81,0.2,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Kotha Cheruvu,SS,GP,Auction,0.8,0.2,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Muthyalamma Cheruvu,SS,GP,Auction,3.54,0.89,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Thalla Cheruvu,SS,GP,Auction,3.2,0.8,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Nadulamma Cheruvu,SS,GP,Auction,0.4,0.1,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Chakirevugunta Cheruvu,SS,GP,Auction,0.75,0.19,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Chinthagunta Cheruvu,SS,GP,Auction,0.88,0.22,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Peda Neeti Cheruvu,SS,GP,Auction,2.8,0.7,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Thummagunta Cheruvu,SS,GP,Auction,1,0.25,Machilipatnam
510,Krishna,5030,Pedana,234599,Vemavaram,590681,Vemavaram,Gollavani Cheruvu,SS,GP,Auction,1.08,0.27,Machilipatnam
510,Krishna,5030,Pedana,214344,Vempa,588739,Vempa,Vamanagunta Cheruvu,SS,GP,Auction,108,32,Machilipatnam
510,Krishna,5030,Pedana,214344,Vempa,588739,Vempa,Krishnammagunta Cheruvu,SS,GP,Auction,0.68,0.17,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Gollagudem Harijanawada Cheruvu,SS,GP,Auction,1.78,0.45,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Neredugunta Slopu Padamara Vaipu Kolimi Cheruvu,SS,GP,Auction,0.12,0.03,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Neredugunta Slopu Turpu Vaipu Kolimi Cheruvu,SS,GP,Auction,0.08,0.02,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Ayyavari Cheruvu,SS,GP,Auction,0.51,0.13,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Musalappa Tank,SS,GP,Auction,1.4,0.35,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Gollagudem Drinking Water Tank,SS,GP,Auction,3.5,0.88,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Marrigunata Cheruvu,SS,GP,Auction,1.6,0.4,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Mavillamma Cheruvu,SS,GP,Auction,0.32,0.08,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Chevedrapalem Kotha Cheruvu,SS,GP,Auction,2,0.5,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Chevedrapalem Vura Cheruvu,SS,GP,Auction,1.2,0.3,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Kameswaramma Cheruvu,SS,GP,Auction,1.6,0.4,Machilipatnam
510,Krishna,5030,Pedana,213067,Vempadam,583188,Vempadam,Golavanigunta Cheruvu,SS,GP,Auction,0.92,0.23,Machilipatnam
510,Krishna,5030,Pedana,203431,Vemulamada,589690,Vemulamada,Pillibatla Tank,SS,GP,Auction,2.5,0.63,Machilipatnam
510,Krishna,5030,Pedana,203431,Vemulamada,589690,Vemulamada,Pulatha Cheruvu,SS,GP,Auction,0.2,0.05,Machilipatnam
510,Krishna,5030,Pedana,203431,Vemulamada,589690,Vemulamada,Mondigoda Cheruvu,SS,GP,Auction,0.2,0.05,Machilipatnam
510,Krishna,5030,Pedana,203431,Vemulamada,589690,Vemulamada,Kukkalagunta Cheruvu,SS,GP,Auction,0.8,0.2,Machilipatnam
510,Krishna,5030,Pedana,203800,Vemulanarva,588828,Vemulanarva,Chakirevu Cheruvu,SS,GP,Auction,0.4,0.1,Machilipatnam
510,Krishna,5030,Pedana,212148,Vemulapudi,585798,Vemulapudi,Gachalagunta Cheruvu,SS,GP,Auction,0.64,0.16,Machilipatnam
510,Krishna,5030,Pedana,212148,Vemulapudi,585798,Vemulapudi,Policherla Cheruvu,SS,GP,Auction,0.77,0.19,Machilipatnam
510,Krishna,5030,Pedana,212148,Vemulapudi,585798,Vemulapudi,Muchiligunta Mulagunta Cheruvu,SS,GP,Auction,0.78,0.2,Machilipatnam
510,Krishna,5030,Pedana,212148,Vemulapudi,585798,Vemulapudi,Muchiligunta Jammi Cheruvu,SS,GP,Auction,0.92,0.23,Machilipatnam
510,Krishna,5030,Pedana,212148,Vemulapudi,585798,Vemulapudi,Muchiligunta Bhimaraju Cheruvu,SS,GP,Auction,0.92,0.23,Machilipatnam
510,Krishna,5030,Pedana,212148,Vemulapudi,585798,Vemulapudi,Abbai Cheruvu,SS,GP,Auction,0.01,0,Machilipatnam
510,Krishna,5030,Pedana,199294,Vemulavada,587604,Vemulavada,Gopaigunta Cheruvu,SS,GP,Auction,0.66,0.17,Machilipatnam
510,Krishna,5030,Pedana,214837,Vendra,588629,Vendra,Rallgunta Cheruvu,SS,GP,Auction,0.62,0.16,Machilipatnam
510,Krishna,5030,Pedana,214837,Vendra,588629,Vendra,Gagubotigunta Cheruvu,SS,GP,Auction,1.33,0.33,Machilipatnam
510,Krishna,5030,Pedana,214837,Vendra,588629,Vendra,Uppugunta Cheruvu,SS,GP,Auction,0.74,0.19,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Dharma Cheruvu,SS,GP,Auction,0.78,0.2,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Pallalamma Cheruvu,SS,GP,Auction,2.92,0.73,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Vadlavani Cheruvu,SS,GP,Auction,0.24,0.06,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Vura Cheruvu,SS,GP,Auction,1.99,0.5,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Puchalagunta Cheruvu,SS,GP,Auction,0.31,0.08,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Narasimha Tank,SS,GP,Auction,0.77,0.19,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Malakodu Tank,SS,GP,Auction,0.2,0.05,Machilipatnam
510,Krishna,5030,Pedana,212457,Vendram,582897,Vendram,Penjeru Rank,SS,GP,Auction,0.24,0.06,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Chakirevu Cheruvu,SS,GP,Auction,0.4,0.1,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Gangadevigunta Cheruvu,SS,GP,Auction,0.68,0.17,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Bodduvanipalem Cheruvu,SS,GP,Auction,0.79,0.2,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Nuthulagunta Tank,SS,GP,Auction,0.33,0.08,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Bandakodu Cheruvu,SS,GP,Auction,0.2,0.05,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Dulagunta Cheruvu,SS,GP,Auction,0.3,0.08,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Chintala Cheruvu,SS,GP,Auction,0.48,0.12,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Malagunta Cheruvu,SS,GP,Auction,0.36,0.09,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Thakkellagunta Cheruvu,SS,GP,Auction,0.19,0.05,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Malagunta Cheruvu,SS,GP,Auction,0.85,0.21,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Kollai Cheruvu,SS,GP,Auction,1.71,0.43,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Mulamarrigunta Cheruvu,SS,GP,Auction,1.09,0.27,Machilipatnam
510,Krishna,5030,Pedana,212379,Vengapuram,582294,Vengapuram,Harijanawada Cheruvu,SS,GP,Auction,0.8,0.2,Machilipatnam
511,Kurnool,5257,Gudur,212379,Vengapuram,582294,Vengapuram,Pamulagunta Tank,SS,GP,Auction,0.82,0.21,Machilipatnam
511,Kurnool,5257,Gudur,212379,Vengapuram,582294,Vengapuram,Madiga Cheruvu,SS,GP,Auction,0.63,0.16,Machilipatnam
511,Kurnool,5257,Gudur,212379,Vengapuram,582294,Vengapuram,Yeddlavani Cheruvu,SS,GP,Auction,0.29,0.07,Machilipatnam
511,Kurnool,5257,Gudur,212379,Vengapuram,582294,Vengapuram,Butlamma Cheruvu,SS,GP,Auction,0.57,0.14,Machilipatnam
511,Kurnool,5257,Gudur,212379,Vengapuram,582294,Vengapuram,Ayyappa Cheruvu,SS,GP,Auction,0.17,0.04,Machilipatnam
511,Kurnool,5257,Gudur,212379,Vengapuram,582294,Vengapuram,Allimma Cheruvu,SS,GP,Auction,0.52,0.13,Machilipatnam
511,Kurnool,5257,Gudur,235188,Venkampeta,580869,Venkampeta,Dommarasani Tank,SS,GP,Auction,0.4,0.1,Machilipatnam
511,Kurnool,5257,Gudur,235188,Venkampeta,580869,Venkampeta,Pedagunta Tank,SS,GP,Auction,0.34,0.09,Machilipatnam
511,Kurnool,5257,Gudur,235188,Venkampeta,580869,Venkampeta,Koppulagunta,SS,GP,Auction,0.29,0.07,Machilipatnam
511,Kurnool,5257,Gudur,235188,Venkampeta,580869,Venkampeta,Yedullagunta,SS,GP,Auction,0.35,0.09,Machilipatnam
511,Kurnool,5257,Gudur,211895,Venkannapalem,586222,Venkannapalem,Malagunta,SS,GP,Auction,0.2,0.05,Machilipatnam
511,Kurnool,5257,Gudur,211895,Venkannapalem,586222,Venkannapalem,Pedda Cheruvu,SS,GP,Auction,2,0.5,Machilipatnam
511,Kurnool,5257,Gudur,211895,Venkannapalem,586222,Venkannapalem,Komatigunta Cheruvu,SS,GP,Auction,2,0.5,Machilipatnam
511,Kurnool,5257,Gudur,211895,Venkannapalem,586222,Venkannapalem,Vura Tank,SS,GP,Auction,1.6,0.4,Machilipatnam
511,Kurnool,5257,Gudur,235831,Venkatanagaram,587304,Venkatanagaram,Adi Andhrapalli Cheruvu,SS,GP,Auction,2.2,0.55,Machilipatnam
511,Kurnool,5257,Gudur,235831,Venkatanagaram,587304,Venkatanagaram,Kummarigunta Cheruvu,SS,GP,Auction,0.48,0.12,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Road Kaluva,SS,GP,Auction,0.73,0.18,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Munjulagunta,SS,GP,Auction,2.3,0.58,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Somaiah Cheruvu,SS,GP,Auction,4.03,1.01,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kankatava Peda Tank,SS,GP,Auction,3.5,0.88,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kanka Chinatank,SS,GP,Auction,1.25,0.31,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Gangarai Tank,SS,GP,Auction,0.6,0.15,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Saga Tank,SS,GP,Auction,2,0.5,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Alli Kunta Tank,SS,GP,Auction,0.5,0.13,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kattuvanipalem Chintank,SS,GP,Auction,0.3,0.08,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kattuvanipalem Roadside,SS,GP,Auction,0.12,0.03,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Peddigunta Tank,SS,GP,Auction,0.8,0.2,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Smasana Cheruvu,SS,GP,Auction,0.52,0.13,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Yadava Lellagaruvu Cheruvu,SS,GP,Auction,5,1.25,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Tummala Cheruvu,SS,GP,Auction,0.68,0.17,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Ura Tank,SS,GP,Auction,3,0.75,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Gummi Tank,SS,GP,Auction,0.1,0.03,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kodandaramaiah Tank,SS,GP,Auction,0.57,0.14,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Thammanavari Tank,SS,GP,Auction,0.21,0.05,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Barrankulakunta Tank,SS,GP,Auction,0.21,0.05,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Nalla Tank,SS,GP,Auction,0.32,0.08,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Venkamma Tank,SS,GP,Auction,0.9,0.23,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Chengala Cheruvu,SS,GP,Auction,3.2,0.8,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kummarigunta Cheruvu,SS,GP,Auction,1.4,0.35,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Vaddlamani Cheruvu,SS,GP,Auction,0.4,0.1,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Narikedala Cheruvu,SS,GP,Auction,0.52,0.13,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Vuppugunta Cheruvu,SS,GP,Auction,0.4,0.1,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Lajjabanda Drain,SS,GP,Auction,0.5,0.13,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kodandaramuni Tank,SS,GP,Auction,0.26,0.07,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Dondrivani Tank,SS,GP,Auction,0.54,0.14,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Jammu Tank,SS,GP,Auction,0.91,0.23,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Singarapu Tank,SS,GP,Auction,0.68,0.17,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Gantalamma Tank,SS,GP,Auction,0.1,0.03,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Mattavani Tank,SS,GP,Auction,0.54,0.14,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Kettevani Tank,SS,GP,Auction,0.33,0.08,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Ainamudi Tank,SS,GP,Auction,3,0.75,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,Isukagunta Tank,SS,GP,Auction,0.6,0.15,Machilipatnam
511,Kurnool,5257,Gudur,234584,Venkatapuram,593050,Venkatapuram,B.C Colony Tank,SS,GP,Auction,0.52,0.13,Machilipatnam
510,Krishna,5021,Gudivada,200030,Venkatayapalem,589895,Venkatayapalem,LINGAVARAM RAJAKULU CHERUVU,LS,GP,Lease,1,0.5,Gudivada
510,Krishna,5021,Gudivada,200030,Venkatayapalem,589895,Venkatayapalem,LINGARAM AYAREDDY CHAVRAVU,LS,GP,Lease,1.8,0.9,Gudivada
510,Krishna,5021,Gudivada,200030,Venkatayapalem,589895,Venkatayapalem,MERAKAGUDAM TANK,LS,GP,Lease,1.4,0.7,Gudivada
510,Krishna,5021,Gudivada,200030,Venkatayapalem,589895,Venkatayapalem,Moturu Undraju Cheruvu,LS,GP,Auction,1.8,0.9,Gudivada
510,Krishna,5021,Gudivada,203557,Vennanapudi,589287,Vennanapudi,SERI VELPUR GANDARAJU TANK,LS,GP,Lease,1.2,0.6,Gudivada
510,Krishna,5021,Gudivada,203557,Vennanapudi,589287,Vennanapudi,SERI VELPUR DEVULA GUNTA,LS,GP,Lease,1.5,0.75,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,RAJAKULA CHERUVU,LS,GP,Lease,1.58,0.79,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,East Tank,LS,GP,Lease,4.55,2.275,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,West Tank,LS,GP,Lease,6.8,3.4,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,Rajakula Tank,LS,GP,Lease,1,0.5,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,CHIRICHINTALA BIMMA CHAVARAVU,LS,GP,Auction,1.6,0.8,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,Goddalarevu cheravu,LS,GP,Lease,1.5,0.75,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,Somaya Cheravu,LS,GP,Lease,1.5,0.75,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,Langagunte tank,LS,GP,Lease,1.2,0.6,Gudivada
510,Krishna,5021,Gudivada,203675,Ventrapragada,589467,Ventrapragada,DONDAPADU NANDMALA TANK,LS,GP,Lease,1.4,0.7,Gudivada
510,Krishna,5021,Gudivada,199752,Venturu,587591,Venturu,DONDAPADU NANDMALA TANK,LS,GP,Lease,1.4,0.7,Gudivada
510,Krishna,5021,Gudivada,213240,Vepada,583002,Vepada,Sangham Cheruvu,LS,GP,Lease,51,25.5,Gudivada
510,Krishna,5021,Gudivada,213240,Vepada,583002,Vepada,Tallagunta Tank,LS,GP,Lease,2,1,Gudivada
510,Krishna,5021,Gudivada,213240,Vepada,583002,Vepada,Bodi Tank,LS,GP,Lease,3,1.5,Gudivada
510,Krishna,5021,Gudivada,213240,Vepada,583002,Vepada,Kottacheruvu,LS,GP,Lease,1.5,0.75,Gudivada
510,Krishna,5021,Gudivada,213240,Vepada,583002,Vepada,Velamraju Gunta,LS,GP,Lease,1,0.5,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Rajakula Cheruvu,LS,GP,Lease,1,0.5,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Pernedu Cheruvu,LS,GP,Lease,2.1,1.05,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Vengamma Cheruvu,LS,GP,Lease,2.53,1.265,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Vadda Bathina Cheruvu,LS,GP,Lease,2.33,1.165,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Cheruvu palli Cheruvu,LS,GP,Auction,1.2,0.6,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,CHANDRALA RAJAKUL TANK,LS,GP,Auction,1.6,0.8,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Rammayya Gunta,LS,GP,Auction,1.6,0.8,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Ambedkar Cheruvu,LS,GP,Auction,1.5,0.75,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Vura Cheruvu,LS,GP,Auction,6.33,3.165,Gudivada
510,Krishna,5029,Gudlavalleru,213240,Vepada,583002,Vepada,Malapalli Cheruvu,LS,GP,Auction,2.15,1.075,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,ANABHA GUNTA CHERUVU,LS,GP,Auction,1.19,0.595,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,MALAKODU CHERUVU,LS,GP,Auction,1.84,0.92,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,PEDDI CHERUVU,LS,GP,Lease,2.4,1.2,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,MAMDAI CHERUVU,LS,GP,Lease,2.6,1.3,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,BANDH ANE MURUGU KALUVA,LS,GP,Lease,1.18,0.59,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,JOGI CHERUVUNU ANUKONI UNNA KOLIMI,LS,GP,Lease,1.4,0.7,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,PEDDA CHERUVU,LS,GP,Lease,2.81,1.405,Gudivada
510,Krishna,5029,Gudlavalleru,199802,Vetlapalem,587437,Vetlapalem,KOMATTLA CHERUVU,LS,GP,Lease,2.4,1.2,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,THURAIPALEM CHERUVU,LS,GP,Lease,1.4,0.7,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,MAARJALIPALEM CHERUVU,LS,GP,Lease,1.71,0.855,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,PONNAGANTI GUDEM CHERUVU,LS,GP,Lease,1.45,0.725,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,ATCHAMMA CHERUVU,LS,GP,Lease,3.32,1.66,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,MAATHINEDU GUNTA CHERUVU,LS,GP,Lease,2.11,1.055,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,Baddireddi Cheruvu,LS,GP,Lease,11.96,5.98,Gudivada
510,Krishna,5029,Gudlavalleru,211515,Vijayarampuram,586120,Vijayarampuram,Brammana Smasna Gunta,LS,GP,Lease,1.28,0.64,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,DOKIPARRU RAJAKULA TANK,LS,GP,Lease,1.12,0.56,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,SEETHA GUNTA CHERUVU,LS,GP,Auction,1.2,0.6,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,vura tank,LS,GP,Auction,1.6,0.8,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,Chakali Gaadi Cheruvu,LS,GP,Auction,1.66,0.83,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,Nehru Nagar Harijanavada Cheruvu,LS,GP,Auction,1.15,0.2875,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,Vemulagunta Cheruvu,LS,GP,Auction,3.25,1.625,Gudivada
510,Krishna,5029,Gudlavalleru,212805,Vikrampuram,581817,Vikrampuram,Rajakula Cheruvu,LS,GP,Auction,1.44,0.72,Gudivada
510,Krishna,5029,Gudlavalleru,203247,Vinjaram,589338,Vinjaram,PEDDA SUBBI CHERUVU,LS,GP,Lease,1,0.5,Gudivada
510,Krishna,5029,Gudlavalleru,203247,Vinjaram,589338,Vinjaram,MANKUMMADIGUNTA CHERUVU,LS,GP,Lease,1.8,0.9,Gudivada
510,Krishna,5029,Gudlavalleru,203247,Vinjaram,589338,Vinjaram,PURITI CHERUVU,LS,GP,Lease,7.92,3.96,Gudivada
510,Krishna,5029,Gudlavalleru,203247,Vinjaram,589338,Vinjaram,SAAPU CHERUVU,LS,GP,Lease,1.6,0.8,Gudivada
510,Krishna,5029,Gudlavalleru,203676,Vinjarampadu,589468,Vinjarampadu,JANIKIRAMAIAH CHERUVU,LS,GP,Lease,2.54,1.27,Gudivada
510,Krishna,5029,Gudlavalleru,203676,Vinjarampadu,589468,Vinjarampadu,BOBBA VARI CHERUVU,LS,GP,Lease,2.49,1.245,Gudivada
510,Krishna,5029,Gudlavalleru,203676,Vinjarampadu,589468,Vinjarampadu,PALEM CHAKIREVU,LS,GP,Lease,1.5,0.75,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,BODEMMA CHERUVU,LS,GP,Lease,1.61,0.805,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,PEDANUTHI CHERUVU,LS,GP,Lease,1.15,0.575,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,BOLAPATI GUDEM,LS,GP,Lease,1.26,0.63,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,THADICETTU GATTU CHERUVU,LS,GP,Lease,1.22,0.61,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,PASUBOTTLAPALEM CHERUVU,LS,GP,Lease,1.82,0.91,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,VUPPU CHERUVU,LS,GP,Lease,1.71,0.855,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,NIVARU GUNTA CHERUVU,LS,GP,Lease,1.22,0.61,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,RAVIKOVA CHERUVU,LS,GP,Lease,1.33,0.665,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,UPPLAPATI CHERUVU,LS,GP,Lease,4,2,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,ALLADIVARI CHERUVU,LS,GP,Lease,1.33,0.665,Gudivada
510,Krishna,5029,Gudlavalleru,203165,Vinnakota,589600,Vinnakota,VENKATANARAYANA TANK,LS,GP,Lease,1.5,0.75,Gudivada
